Glacier_ID,Region,Latitude,Longitude,Elevation_m,Area_2000_km2,Annual_Mass_Balance_mwe,Avg_Annual_Temp_C,Precipitation_mm,Meltwater_Discharge,Downstream_Pop_Risk_M,Water_Security_Index,SDG_13_Compliance,Observation_Status,Ice_Thickness_m,Debris_Cover_Perc,Albedo_Effect,Solar_Radiation,Distance_to_City_km,Net_Loss_Percentage,Region_Encoded,Status_Encoded,Sustainability_Cluster
GL-000000,Rockies,-33.842876341244676,17.88646091636818,-1.3730026837104539,-0.8799452786618106,-3.98041063827581,0.14074753465192394,-0.07391450755416458,358.9412662842635,7.569679106935504,91.44557499561877,3.7826054506385702,Stable,1.3563720676429856,70.35060606445434,0.21039950948936195,384.5704706414488,187.79723505857248,6.423351088190463,8,4,2
GL-000001,Alaska,-3.1499243576350864,128.79509248297057,1.1705036918787546,-1.4011361750091893,-1.501427965423007,1.3711987021689611,-0.9359646978554155,426.23502544421723,11.631383044612202,34.76864247209755,3.2173185233860706,Receding,1.1051216121077836,86.59081396803764,0.7811360298028925,171.85490303420477,271.0420011020415,6.098498148138021,0,3,3
GL-000002,Caucasus,1.2010768168942434,-9.323252696783896,1.0963161363413378,-0.19242276093021335,0.19759125592840565,0.962412948068885,-0.4308702463818719,315.01170941121495,11.241678839552865,83.15817296005174,8.036292987564089,Rapidly Melting,-1.1803702099299096,84.36406162792784,0.3504947378434118,268.74097837726845,434.76605858782415,0.8878848201847522,4,2,2
GL-000003,Antarctic,-20.297291187942733,-178.52176695691855,0.12033298719109166,0.6333649013134767,-2.494400398992117,-1.5878020123474723,-0.7682471913561222,410.89547627973326,8.500996300932796,66.06759666883869,4.852540721679025,Stable,1.6305952197995799,35.160132748578256,0.3677951524756776,118.20821128804727,273.6268215181632,0.0,3,4,0
GL-000004,Rockies,73.1829979209893,-176.0351909991813,-1.242954817980503,-1.121622060799698,0.35419636994112746,0.6567348568131433,-0.5437072155534703,203.04463641006126,1.9692394987698902,29.70422356090199,5.9717981201724335,Disappeared,1.4914108883967323,99.17005967763932,0.6303929577111586,375.58650402294467,334.2765653328239,0.0,8,1,3
GL-000005,Urals,-87.1088643034189,-30.011026531049794,-1.6444908233949793,0.0617450094276969,-2.3945949436103757,0.0034443851945239086,-1.691473151484995,562.0148540677664,3.2891930622743217,89.72894129672525,4.371557601464975,Advancing,-0.2168750147029589,2.8566000047050677,0.5740305205839561,378.39882602086203,341.5427880123529,1.803501823311822,9,0,2
GL-000006,Alps,50.7908273564243,-124.19687972996836,1.0343242610318315,-0.24580048884780298,-3.3706547386698196,-0.09511412716251198,-1.6202951016949256,38.81215877788152,3.6097024767363033,10.676220136994257,2.4113163652596175,Disappeared,0.6345874138062831,98.6707571768763,0.16575091251919094,209.36317718330088,439.39622315509473,3.773258739713829,1,1,1
GL-000007,Rockies,-67.61109037656162,59.20223655357344,0.351469187510789,1.3835274968320637,-2.207184632827877,0.6516483518076944,0.604552158068283,327.36981107580004,0.5895081183504565,33.614806927726306,1.9227673793893536,Receding,1.7105620850450816,24.599713338660823,0.7126120274011947,136.29404833631818,389.49359821742576,4.428674634691155,8,3,3
GL-000008,Caucasus,53.5585248966959,75.16773536621542,0.736337857078533,-0.23125942728546753,-1.7742490918440517,-1.0607666958079605,0.6084084567210535,52.52896599542663,5.694477967768283,40.66354496433755,8.814461196909711,Advancing,-0.30662417260849717,44.04370504552478,0.5937779436077748,330.995234924667,488.62999774790046,0.0,4,0,3
GL-000009,Antarctic,20.864144821809816,-115.9632736341737,-0.6779585263246457,0.1337779079935981,-1.16741015420534,1.6539795068612548,-0.6144589209069893,265.71594491855456,9.16160069841976,67.15878958187601,3.3893351349215464,Stable,-1.3337129824253002,88.36887378247141,0.7842654822853368,178.67580286722165,14.90625590313003,6.613088335931726,3,4,0
GL-000010,Alaska,61.79005636855243,139.87198386881454,0.03653469497922564,1.610288492447545,-1.7280482708994969,0.4917490337250224,1.316835847973765,154.62365635593264,2.172551818097297,8.458972377756407,9.474579239959512,Stable,1.2789577308272524,24.43288385274184,0.5283975280391687,310.18469122510174,107.8751948955942,2.4676784267441505,0,4,1
GL-000011,Caucasus,-72.44742138463846,-20.913175807586697,0.8622471636714583,-0.6861992997373724,-1.5847661766720185,-0.4750428712920793,-0.8374859409716399,562.1483794046303,2.6337897868819544,85.07992116634925,9.525640971519575,Advancing,-0.07558975448978102,22.47816350900591,0.43145986878683174,374.5444591360322,465.570639038761,0.0,4,0,2
GL-000012,Caucasus,10.616514137959328,-128.57547326690747,-0.12645796128758782,-0.7236833498805336,-3.8916983273907757,0.33581683945533414,-0.386438031446746,7.943924292927451,10.607725062755597,64.31926491360329,5.310294014556625,Stable,1.6915608336442036,64.31087621880825,0.3970723661786165,277.0714865552497,397.14900924792596,7.1325822516346005,4,4,0
GL-000013,Alps,0.19581844719547803,95.13057530498236,0.35578979447155784,1.0649166421810226,-2.858709238897048,-0.9907981650519948,0.7808669435518921,234.78305832176008,2.5471082983003295,29.752054803185853,9.627294038817158,Advancing,0.18198854035441622,70.54505255952768,0.10353514099679906,358.371253302992,137.34455928729994,0.0,1,0,3
GL-000014,Greenland,37.11477293340455,104.39082000603821,1.0100751411278068,-0.7637984767230585,-2.6018650392737257,0.4521140198764652,0.8232767966666534,469.24744554920204,2.0386803085081584,64.250788450181,1.2563849472137187,Rapidly Melting,-1.6230017632666964,0.7470684201027256,0.13182737811575163,167.39453567914774,487.2520942846314,4.463053368291092,5,2,0
GL-000015,Antarctic,6.172299340861642,50.1463701595647,-0.9856976848296334,1.1779582913695157,0.4418984204665204,-1.6416186319972643,1.232323464961306,113.1580014496143,14.667849877981856,53.323152792730546,1.8248552177087072,Receding,-0.02282685128186206,45.04442359757868,0.204969140224528,373.1292254246861,435.5911084811845,0.0,3,3,0
GL-000016,Andes,7.332222083958754,127.24759915291912,-1.5043199293458307,-1.4013397884085559,-2.6699451768083486,-0.5596539546232576,-1.6620413163744596,489.37136397928515,0.23088185834548358,35.26481858673646,3.1897871195339156,Disappeared,0.760680677815661,48.910897788062016,0.8436299094103283,167.99336560053285,37.00532708248204,0.0,2,1,3
GL-000017,Caucasus,-12.672730156308361,85.45426993104167,0.11414394908556817,-1.3462543058115084,0.03460481970928342,0.8451051189818866,-1.12394064215128,515.8490801861118,4.887868458621898,7.5736823364339445,2.8827406147960293,Advancing,-1.6349362819859194,27.183519972195413,0.8045204258737885,167.74003379285944,406.5983732510144,0.0,4,0,1
GL-000018,Greenland,-34.40980367867865,137.5940654017166,-1.5175315223897656,1.4212616247830743,-2.6286870975651455,1.0541274146253419,0.4650186643132886,424.8309994874975,0.5337005542457253,54.59906087721882,3.273740607158408,Advancing,-0.2938037339474298,54.610971462890475,0.4977570839959796,363.9606649102758,393.3213686085826,7.403352254296172,5,0,0
GL-000019,Andes,-3.1924149746054127,-23.800302545227396,0.9295818877072712,0.1584239877542723,-3.56750351030924,-0.8647902326468654,-0.5867393012647295,125.52060253745984,12.57234242198284,12.396336331775451,5.0706489739534915,Rapidly Melting,-1.1865399186674006,15.45776056721565,0.24415711473268226,266.47104525849556,114.47076048121971,0.5919290954535725,2,2,1
GL-000020,Antarctic,-68.6713754216879,89.13496611579927,0.7651079075354918,0.7819487843998917,-2.8857217042257504,0.12564748228910075,-1.6115959857008315,163.29599008327924,8.757200356870888,77.9158720232963,1.5662921799779639,Disappeared,0.5011722479519738,32.360580185739884,0.21688908846517174,339.8324841802106,336.2770229886118,3.614560371684153,3,1,2
GL-000021,Himalayas,83.07240101695527,179.91056283445596,1.3296183115229343,-0.9468258151867338,-2.7722722678856595,0.08790730842212889,0.2768217868595675,100.24414374434764,0.7287982748784014,12.967308700529294,5.998494553285133,Rapidly Melting,1.58901239188502,71.32392335545484,0.30490447488862715,340.74662395994153,485.2618299205068,3.1508133495845962,6,2,1
GL-000022,Urals,38.593937452787685,80.97523110706294,0.48841530510588577,-1.1535483352486027,0.4021186725004293,-0.28213460841543353,-0.39586988870034423,110.51983594711966,9.234278688867732,43.586534781515894,3.7850880256953716,Rapidly Melting,0.43708929432541915,87.3786537869304,0.8269782631247132,294.0883959839463,339.5550542421495,0.0,9,2,3
GL-000023,Greenland,81.44408100381241,-138.8938391146324,-1.499912677327199,1.1887766488260392,-0.9656882249474328,-0.9494433803005018,-0.49666691916749983,21.99172865557766,1.8552149255729684,44.109661296129126,1.6439277893057722,Receding,0.6804228448115647,58.937896171320546,0.517174447228468,156.72211673091599,407.8137688023268,0.0,5,3,3
GL-000024,Pamir,-49.18907118060661,6.594740074505864,-0.8539281219932073,-0.479767108961887,0.19256448029434647,0.6919927752739985,-0.8435655240968112,514.4033172108401,7.441031789753617,55.05814959053623,7.778883420151664,Stable,-0.3522575862778143,7.484453934119795,0.743233475961336,307.6282105086029,54.196327281658284,0.0,7,4,0
GL-000025,Himalayas,68.28138363177504,31.44520484749006,1.0733122762866265,-0.14205438831543604,-0.24252240007830173,-0.8667183917020352,-1.7422562397774521,317.1485222279587,10.044499588992258,8.555710110865327,6.880867923359176,Disappeared,0.22438763853427307,67.87458697650418,0.5054034835822574,119.09040002923886,365.0921007284792,0.0,6,1,1
GL-000026,Urals,55.58219722143693,-117.28415697429924,-1.1527506112544665,-1.6380093403001643,-1.396306791948561,1.4103789336096,-1.1288056963743904,196.72275840984224,2.2361204221821245,23.344920278426585,8.140870584697565,Rapidly Melting,0.1576348631916775,89.75978208896971,0.5875578542170806,160.20041385060824,106.35358328538962,6.022691642955563,9,2,1
GL-000027,Alps,31.88743424238126,166.64098830409353,0.6930908881144089,-0.3842871655451984,-0.9607543408949653,0.08793635338400783,-0.11355907918871655,173.81723993843846,7.460785612112078,22.955106560447028,9.453105625118036,Stable,0.9044948565555927,50.4314042996682,0.588082092053788,292.8735497108128,40.56781536452982,0.0,1,4,1
GL-000028,Rockies,22.50525349533703,-116.79128005153814,0.9771811734727366,0.9627813650885859,-1.1882326283678584,1.2702006819209948,-0.8040090550918514,326.8633082389071,6.866589826864904,58.907355322147886,6.27188719466874,Stable,1.2413379463158765,49.36919661030653,0.1250702211255944,372.3429390698531,278.2783251072205,4.833474136544907,8,4,0
GL-000029,Alaska,-33.0210602517834,-116.0791489032398,-0.5865791463146884,1.140860055663811,-1.0018163821369601,-0.7340295639678839,1.2783174979815448,196.07822459179044,13.737099649079951,28.727197937184318,8.080444021180323,Stable,0.5696765257568671,99.14135794522885,0.45621481442552836,331.5078428908498,376.55250073570335,0.0,0,4,3
GL-000030,Pamir,56.953941293705526,149.46016967083978,-0.6137252031225384,0.7116822540646287,-2.808518509177257,1.0510205028688642,-1.2657150878114098,518.2444132087078,14.935563904683827,17.97754827902064,2.792644375409776,Stable,1.666772703055916,63.629778754604295,0.7912392296229116,199.73732753279916,275.63870839529335,7.838102351212221,7,4,1
GL-000031,Alps,0.2727830663520905,-12.526044076198417,0.20439257387151194,0.6886504319126884,-2.163436896064283,-1.346217861512398,1.2816275301615963,126.65336527864277,9.82057195500972,6.651776506865402,4.6933026019762645,Receding,1.142252435971362,80.60289016661667,0.4912789055171213,347.11053420174994,466.1404526183412,0.0,1,3,1
GL-000032,Antarctic,-77.23951633956864,-157.25221946117418,1.2586595799787124,0.037317850680863754,-1.3332288478083414,0.9118745049572494,-0.3549901076435034,529.3928446685703,12.824338742750198,80.64903517514169,5.770638887460523,Receding,-1.2935534353264257,64.64934852762119,0.4482683370619548,389.9791876872482,349.3548410552042,3.485772762642844,3,3,2
GL-000033,Alps,-33.6846310460766,35.347499977870285,-0.9555250684264792,0.14972642794860322,-3.838321907248643,-0.4014413709297378,-0.8036477929323057,398.4890625567571,9.706760541979634,92.43933774087523,5.870924254036528,Rapidly Melting,0.031689720120256996,22.091568656391082,0.5212364593935811,199.58510233577812,63.19953787777036,3.4804112918890935,1,2,2
GL-000034,Rockies,78.35347773815897,36.657485507897235,1.5364725575532245,0.865379255770819,-1.8272429436923798,-0.11434537303379247,-0.7046831420582631,573.9818693509366,13.145530968910492,68.29357939773604,7.465035821024605,Stable,1.4016998630385222,28.407818399626585,0.4046136303494643,156.04762951984804,467.5865060343298,0.0,8,4,0
GL-000035,Antarctic,63.12244690887232,-156.77972687283776,0.34791957840505033,-0.8697165998045621,-0.1312287997096604,-1.1624922480525277,-0.6150147885716019,9.162834257252491,6.504748057955483,42.14411829937415,8.163469231139118,Rapidly Melting,1.542587419408351,66.57057587489416,0.5123199740393967,159.25433700859526,80.67955131511196,0.0,3,2,3
GL-000036,Pamir,86.74302565377704,170.1080984281183,1.7131830460545012,-0.9250090785351843,-1.7843452258660157,-1.6747707613824325,-0.001108343788497807,35.551429870122774,9.123767968926202,15.980984772830752,7.001676341146144,Advancing,-0.40888070462451576,45.607113007191124,0.20827585288317174,220.0970868533878,380.3364445807097,0.0,7,0,1
GL-000037,Rockies,23.03880886873766,15.850787506047226,-1.4220415608847645,1.5915080925797038,-1.5145448410502529,0.5639721271994497,-0.5321898111676782,300.5866669025503,12.67909115207017,47.75943663454837,1.4252094041378462,Receding,0.787134858661315,40.43477902161414,0.8743574283217399,115.69702233229863,78.52912125502948,2.2786207392422773,8,3,3
GL-000038,Andes,-45.448186834725846,21.52645998471513,-1.293687061258643,-1.6389971975467188,-3.0914269576816413,0.29265809830143663,0.48809609380519875,547.4360601362258,13.772104946111554,46.15895509790681,4.160950859092569,Receding,-0.3038538873143826,2.2451953381393164,0.1273039519872386,246.32720334266523,499.2972365207317,4.925919070311003,2,3,3
GL-000039,Alaska,-60.69329105816452,7.2415492208620265,1.138308504313422,-1.24745749550843,-0.4254549520655293,0.41265515667941716,-0.284194403551831,438.50389142293403,0.37999417242457756,42.78886780430338,6.151951184028723,Disappeared,-1.2969702392409685,88.43690673986963,0.4865659447246813,319.68956178003265,169.43281652265696,0.0,0,1,3
GL-000040,Pamir,-56.355400690476905,39.863440672063206,1.2707124389013498,0.2618303721871577,-2.38504770383112,-0.8575912644668277,0.5730979812062421,373.31934591834806,1.568250857390293,39.04732230809371,5.570825140514065,Advancing,1.3372262297395343,88.44977898367871,0.2679940259129866,259.1378619458345,250.48501442039634,0.0,7,0,3
GL-000041,Andes,-86.43678149749421,-84.85208900144822,-0.18587742710041405,0.848576121974028,0.3046439906579499,-0.9119524370862161,0.3392922014155521,19.05813318054424,13.968269199458522,49.70781140463225,1.4031727076388893,Receding,1.5011100458526623,46.09711247247164,0.1466846447447212,391.0150739264534,236.08456595745253,0.0,2,3,3
GL-000042,Urals,-19.677220022530946,-76.5931147290573,0.7472512005653686,0.1481912910196955,0.4717166371681065,1.1312855805537152,-0.9128207111303299,212.56285666872432,8.531946458320625,11.586264119014281,9.825729121475918,Stable,0.02225701045818916,70.07392086256819,0.6213643028218332,238.51023903659043,55.43911641345511,2.379180728862852,9,4,1
GL-000043,Pamir,-55.54301751008235,4.082072326607772,1.2804441492416907,-0.4922354021748391,0.12200244168129348,0.892591968082296,1.0639971296473274,207.57715045242406,14.852979488068605,8.446513705570336,9.604949745165856,Stable,-1.6616697026382012,17.78193537353112,0.8881450067176327,103.97765354257054,249.5374249973212,0.36567652199157985,7,4,1
GL-000044,Urals,-15.902017117793562,110.40690771488863,-1.5835283101300017,1.6897692347891204,-3.618054648327352,-0.5748370299053939,1.0160242467176899,325.29720078771743,11.891569310326137,10.756425534847398,7.963856132987462,Stable,1.0998390295558595,50.38110245837941,0.6996839632410133,241.03730640804974,79.00546717878264,2.1021735322008315,9,4,1
GL-000045,Antarctic,78.29899773097776,-162.04875246209562,0.2604879559437442,0.7295397219848122,-2.5006758002678793,0.46581762903925905,1.6769087200110862,154.7708848301224,12.273921354309733,22.999863210689927,1.4981791566535776,Rapidly Melting,-0.07394458274139917,43.88656418998552,0.3032165339070383,378.9646469153281,401.9805048219892,4.275483814268425,3,2,1
GL-000046,Andes,-12.50276228870581,37.22551639928855,1.2315436008370233,1.1762943078709218,0.253119357961328,1.1238654851081782,-1.1542320822482677,160.36671353513825,5.797976389688598,30.026323002717625,4.8718705195671355,Receding,-1.465318097259723,65.66135708116178,0.4947112499929104,128.75840607534192,479.365149537724,1.7972734636887502,2,3,3
GL-000047,Alaska,68.03720945727028,110.44013130227302,-0.35020514651827467,-1.595011210154018,-0.3796001732000307,1.3336431174959955,1.1859655022557514,372.55439396604794,3.870545403646635,20.251185760939215,4.687925974919556,Rapidly Melting,-1.0694257070504285,46.9645901144204,0.13982524478292868,166.89023696001001,404.98892847590804,3.1146862295962308,0,2,1
GL-000048,Rockies,18.990857990857762,-123.50978206659822,-0.6829036683921791,-0.9095856211980469,0.10032615188343286,-1.7190962992484884,1.2699424589623551,566.7460692341625,8.977905017988384,27.672504200038517,6.0222341541230255,Receding,-1.198451191408474,49.843428266896225,0.5253362063110951,314.6677799528906,218.37667772590424,0.0,8,3,1
